Time,State
2025-05-21 16:33:07,1
2025-05-21 16:34:09,0
2025-05-21 16:35:07,1
2025-05-21 16:36:10,0
2025-05-21 16:37:07,1
2025-05-21 16:38:08,0
2025-05-21 16:39:07,1
2025-05-21 16:40:09,0
2025-05-21 16:41:07,1
2025-05-21 16:44:08,0
2025-05-21 16:45:08,1
2025-05-21 16:46:08,0
2025-05-21 16:47:07,1
2025-05-21 16:48:08,0
2025-05-21 16:49:07,1
2025-05-21 16:50:08,0
2025-05-21 16:51:07,1
2025-05-21 16:52:09,0
2025-05-21 16:59:08,1
2025-05-21 17:00:09,0
2025-05-21 17:01:07,1
2025-05-21 17:02:09,0
2025-05-21 17:03:08,1
2025-05-21 17:04:09,0
2025-05-21 17:05:08,1
2025-05-21 17:06:09,0
2025-05-21 17:07:07,1
2025-05-21 17:08:09,0
2025-05-21 17:09:07,1
2025-05-21 17:10:09,0
2025-05-21 17:11:07,1
2025-05-21 17:12:10,0
2025-05-21 17:13:08,1
2025-05-21 17:14:09,0
2025-05-21 17:15:07,1
2025-05-21 17:16:08,0
2025-05-21 17:17:08,1
2025-05-21 17:18:10,0
2025-05-21 17:19:07,1
2025-05-21 17:20:09,0
2025-05-21 17:21:10,1
2025-05-21 17:22:10,0
2025-05-21 17:23:08,1
2025-05-21 17:24:09,0
2025-05-21 17:25:09,1
2025-05-21 17:26:09,0
2025-05-21 17:27:08,1
2025-05-21 17:28:08,0
2025-05-21 17:33:08,1
2025-05-21 17:34:09,0
2025-05-21 17:35:08,1
2025-05-21 17:36:09,0
2025-05-21 17:37:07,1
2025-05-21 17:43:09,0
2025-05-21 17:44:08,1
2025-05-21 17:45:11,0
2025-05-21 17:46:09,1
2025-05-21 17:47:09,0
2025-05-21 17:48:08,1
2025-05-21 17:49:10,0
2025-05-21 17:50:08,1
2025-05-21 17:51:10,0
2025-05-21 17:52:10,1
2025-05-21 17:53:10,0
2025-05-21 17:54:15,1
2025-05-21 17:55:14,0
2025-05-21 17:56:11,1
2025-05-21 17:57:10,0
2025-05-21 17:58:08,1
2025-05-21 17:59:10,0
2025-05-21 18:00:10,1
2025-05-21 18:01:10,0
2025-05-21 18:02:10,1
2025-05-21 18:03:10,0
2025-05-21 18:04:09,1
2025-05-21 18:05:11,0
2025-05-21 18:06:09,1
2025-05-21 18:07:11,0
2025-05-21 18:08:09,1
2025-05-21 18:09:10,0
2025-05-21 18:10:09,1
2025-05-21 18:11:11,0
2025-05-21 18:12:09,1
2025-05-21 18:13:09,0
2025-05-21 18:14:09,1
2025-05-21 18:15:12,0
2025-05-21 18:16:09,1
2025-05-21 18:17:10,0
2025-05-21 18:18:09,1
2025-05-21 18:19:10,0
2025-05-21 18:20:10,1
2025-05-21 18:21:10,0
2025-05-21 18:22:10,1
2025-05-21 18:23:11,0
2025-05-21 18:24:08,1
2025-05-21 18:53:12,0
2025-05-22 10:09:13,1
2025-05-22 10:19:14,0
2025-05-22 10:30:12,1
2025-05-22 10:31:08,0
2025-05-22 10:32:11,1
2025-05-22 10:33:13,0
2025-05-22 10:34:08,1
2025-05-22 10:35:13,0
2025-05-22 10:36:08,1
2025-05-22 10:37:13,0
2025-05-22 10:38:08,1
2025-05-22 10:39:13,0
2025-05-22 10:40:11,1
2025-05-22 10:41:09,0
2025-05-22 10:42:08,1
2025-05-22 10:43:08,0
2025-05-22 10:44:08,1
2025-05-22 10:45:10,0
2025-05-22 10:46:08,1
2025-05-22 10:47:08,0
2025-05-22 10:48:14,1
2025-05-22 11:14:09,0
2025-05-22 11:33:07,1
2025-05-22 13:02:30,0
2025-05-22 13:14:36,1
2025-05-22 14:16:08,0
2025-05-22 14:18:06,1
2025-05-22 14:22:08,0
2025-05-22 14:25:06,1
2025-05-22 14:48:08,0
2025-05-22 14:49:06,1
2025-05-22 15:08:07,0
2025-05-22 15:20:06,1
2025-05-22 15:21:06,0
2025-05-22 15:22:05,1
2025-05-22 15:23:06,0
2025-05-22 15:24:06,1
2025-05-22 15:25:07,0
2025-05-22 15:26:05,1
2025-05-22 15:27:07,0
2025-05-22 15:28:05,1
2025-05-22 15:29:06,0
2025-05-22 15:30:05,1
2025-05-22 15:31:06,0
2025-05-22 15:32:05,1
2025-05-22 15:33:06,0
2025-05-22 15:34:05,1
2025-05-22 15:35:07,0
2025-05-22 15:36:05,1
2025-05-22 15:37:06,0
2025-05-22 15:38:05,1
2025-05-22 15:39:07,0
2025-05-22 15:40:05,1
2025-05-22 15:41:06,0
2025-05-22 15:42:05,1
2025-05-22 15:43:06,0
2025-05-22 15:44:05,1
2025-05-22 15:45:06,0
2025-05-22 15:46:05,1
2025-05-22 15:47:06,0
2025-05-22 15:48:05,1
2025-05-22 15:49:09,0
2025-05-22 15:49:11,0
2025-05-22 15:55:06,1
2025-05-22 15:56:08,0
2025-05-22 15:57:07,1
2025-05-22 15:58:07,0
2025-05-22 15:59:06,1
2025-05-22 16:00:08,0
2025-05-22 16:01:06,1
2025-05-22 16:02:09,0
2025-05-22 16:03:06,1
2025-05-22 16:04:08,0
2025-05-22 16:05:06,1
2025-05-22 16:06:08,0
2025-05-22 16:07:06,1
2025-05-22 16:08:07,0
2025-05-22 16:09:06,1
2025-05-22 16:10:08,0
2025-05-22 16:11:07,1
2025-05-22 16:12:13,0
2025-05-22 16:13:07,1
2025-05-22 16:14:08,0
2025-05-22 16:15:07,1
2025-05-22 16:16:09,0
2025-05-22 16:17:07,1
2025-05-22 16:18:08,0
2025-05-22 16:19:07,1
2025-05-22 16:20:08,0
2025-05-22 16:21:06,1
2025-05-22 16:22:08,0
2025-05-22 16:23:06,1
2025-05-22 16:24:07,0
2025-05-22 16:25:06,1
2025-05-22 16:26:07,0
2025-05-22 16:27:06,1
2025-05-22 16:28:08,0
2025-05-22 16:29:06,1
2025-05-22 16:30:08,0
2025-05-22 16:45:07,1
2025-05-22 16:46:08,0
2025-05-22 16:47:06,1
2025-05-22 16:48:08,0
2025-05-22 16:49:06,1
2025-05-22 16:50:09,0
2025-05-22 16:51:06,1
2025-05-22 16:52:07,0
2025-05-22 16:53:06,1
2025-05-22 16:54:07,0
2025-05-22 16:55:09,1
2025-05-22 16:55:10,1
2025-05-22 16:56:08,0
2025-05-22 16:57:06,1
2025-05-22 16:59:08,0
2025-05-22 17:00:07,1
2025-05-22 17:01:08,0
2025-05-22 17:02:06,1
2025-05-22 17:03:09,0
2025-05-22 17:04:09,1
2025-05-22 17:04:13,1
2025-05-22 17:05:12,0
2025-05-22 17:06:07,1
2025-05-22 17:07:08,0
2025-05-22 17:08:06,1
2025-05-22 17:09:07,0
2025-05-22 17:10:07,1
2025-05-22 17:11:08,0
2025-05-22 17:12:07,1
2025-05-22 17:13:08,0
2025-05-22 17:14:06,1
2025-05-22 17:15:08,0
2025-05-22 17:16:07,1
2025-05-22 17:17:08,0
2025-05-22 17:18:06,1
2025-05-22 17:19:08,0
2025-05-22 17:20:07,1
2025-05-22 17:21:08,0
2025-05-22 17:22:06,1
2025-05-22 17:23:07,0
2025-05-22 17:24:06,1
2025-05-22 17:25:08,0
2025-05-22 17:26:06,1
2025-05-22 17:27:07,0
2025-05-22 17:28:06,1
2025-05-22 17:29:08,0
2025-05-22 17:30:07,1
2025-05-22 17:31:08,0
2025-05-22 17:32:06,1
2025-05-22 17:33:07,0
2025-05-22 17:34:07,1
2025-05-22 17:35:11,0
2025-05-22 17:35:15,0
2025-05-22 17:36:07,1
2025-05-22 17:37:09,0
2025-05-22 17:38:08,1
2025-05-22 17:39:11,0
2025-05-22 17:39:15,0
2025-05-22 17:40:19,1
2025-05-22 17:40:23,1
2025-05-22 17:41:08,0
2025-05-22 17:42:18,1
2025-05-22 17:42:19,1
2025-05-22 17:43:07,0
2025-05-22 17:44:07,1
2025-05-22 17:45:08,0
2025-05-22 17:46:06,1
2025-05-22 17:47:08,0
2025-05-22 17:48:06,1
2025-05-22 17:49:07,0
2025-05-22 17:54:07,1
2025-05-22 17:55:08,0
2025-05-22 17:56:07,1
2025-05-22 17:57:11,0
2025-05-22 17:57:12,0
2025-05-22 17:58:08,1
2025-05-22 17:58:13,1
2025-05-22 17:59:12,0
2025-05-22 17:59:16,0
2025-05-22 18:00:08,1
2025-05-22 18:01:08,0
2025-05-22 18:02:06,1
2025-05-22 18:03:07,0
2025-05-22 18:04:07,1
2025-05-22 18:05:08,0
2025-05-22 18:06:07,1
2025-05-22 18:07:07,0
2025-05-22 18:08:06,1
2025-05-22 18:09:07,0
2025-05-22 18:10:06,1
2025-05-22 18:11:08,0
2025-05-22 18:12:06,1
2025-05-22 18:13:08,0
2025-05-22 18:14:07,1
2025-05-22 18:15:08,0
2025-05-22 18:16:07,1
2025-05-22 18:17:10,0
2025-05-22 18:17:18,0
2025-05-22 18:18:07,1
2025-05-22 18:19:08,0
2025-05-22 18:20:06,1
2025-05-22 18:21:08,0
2025-05-22 18:22:06,1
2025-05-22 18:23:07,0
2025-05-22 18:24:06,1
2025-05-22 18:25:07,0
2025-05-22 18:26:06,1
2025-05-22 18:27:08,0
2025-05-22 18:28:06,1
2025-05-22 18:29:08,0
2025-05-22 18:30:07,1
2025-05-22 18:31:07,0
2025-05-22 18:32:05,1
2025-05-22 18:33:06,0
2025-05-22 18:34:05,1
2025-05-22 18:35:07,0
2025-05-22 18:36:06,1
2025-05-22 18:37:07,0
2025-05-22 18:38:05,1
2025-05-22 18:39:06,0
2025-05-22 18:40:06,1
2025-05-22 18:41:07,0
2025-05-22 18:42:06,1
2025-05-22 18:43:07,0
2025-05-22 18:44:05,1
2025-05-22 18:45:07,0
2025-05-22 18:46:05,1
2025-05-22 18:47:07,0
2025-05-22 18:48:05,1
2025-05-22 18:49:06,0
2025-05-22 18:50:05,1
2025-05-22 18:51:06,0
2025-05-22 18:52:06,1
2025-05-22 18:53:07,0
2025-05-22 18:54:06,1
2025-05-22 18:55:07,0
2025-05-22 18:56:05,1
2025-05-22 18:57:06,0
2025-05-22 18:58:06,1
2025-05-22 19:01:07,0
2025-05-22 19:02:06,1
2025-05-22 19:03:07,0
2025-05-22 19:22:05,1
2025-05-22 19:23:07,0
2025-05-22 19:24:06,1
2025-05-22 19:25:07,0
2025-05-22 19:26:06,1
2025-05-22 19:27:07,0
2025-05-22 19:28:06,1
2025-05-22 19:29:07,0
2025-05-22 19:30:07,1
2025-05-22 19:31:08,0
2025-05-22 19:32:06,1
2025-05-22 19:33:07,0
2025-05-22 19:34:06,1
2025-05-22 19:35:08,0
2025-05-22 19:36:06,1
2025-05-22 19:37:07,0
2025-05-22 19:38:06,1
2025-05-22 19:39:07,0
2025-05-22 19:40:06,1
2025-05-22 19:41:07,0
2025-05-22 19:42:06,1
2025-05-22 19:43:06,0
2025-05-22 19:44:06,1
2025-05-22 19:45:07,0
2025-05-22 19:46:05,1
2025-05-22 19:47:07,0
2025-05-22 19:48:06,1
2025-05-22 19:49:07,0
2025-05-22 19:50:06,1
2025-05-22 19:51:07,0
2025-05-22 19:52:05,1
2025-05-22 19:53:07,0
2025-05-22 19:54:06,1
2025-05-22 19:55:08,0
2025-05-23 12:45:06,1
2025-05-23 12:46:08,0
2025-05-23 12:47:06,1
2025-05-23 12:48:07,0
2025-05-23 12:49:06,1
2025-05-23 12:50:07,0
2025-05-23 12:51:06,1
2025-05-23 12:52:07,0
2025-05-23 12:53:06,1
2025-05-23 12:54:07,0
2025-05-23 12:55:06,1
2025-05-23 12:56:08,0
2025-05-23 12:57:06,1
2025-05-23 12:58:07,0
2025-05-23 12:59:06,1
2025-05-23 13:00:07,0
2025-05-23 13:01:06,1
2025-05-23 13:02:08,0
2025-05-23 13:03:06,1
2025-05-23 13:04:07,0
2025-05-23 13:05:06,1
2025-05-23 13:06:08,0
2025-05-23 13:07:06,1
2025-05-23 13:08:08,0
2025-05-23 13:09:06,1
2025-05-23 13:10:07,0
2025-05-23 13:11:06,1
2025-05-23 13:12:07,0
2025-05-23 13:13:06,1
2025-05-23 13:14:07,0
2025-05-23 13:15:06,1
2025-05-23 13:16:08,0
2025-05-23 13:17:06,1
2025-05-23 13:18:07,0
2025-05-23 13:35:06,1
2025-05-23 13:54:08,0
2025-05-23 13:59:06,1
2025-05-23 14:00:07,0
2025-05-23 14:01:05,1
2025-05-23 14:02:07,0
2025-05-23 14:03:06,1
2025-05-23 14:04:08,0
2025-05-23 14:05:06,1
2025-05-23 14:06:07,0
2025-05-23 14:07:06,1
2025-05-23 14:08:07,0
2025-05-23 14:09:06,1
2025-05-23 14:10:08,0
2025-05-23 14:11:06,1
2025-05-23 14:12:08,0
2025-05-23 14:13:06,1
2025-05-23 14:14:07,0
2025-05-23 14:15:06,1
2025-05-23 14:16:08,0
2025-05-23 14:17:07,1
2025-05-23 14:18:08,0
2025-05-23 14:19:06,1
2025-05-23 14:20:08,0
2025-05-23 14:21:07,1
2025-05-23 14:22:08,0
2025-05-23 14:23:06,1
2025-05-23 14:24:08,0
2025-05-23 14:25:06,1
2025-05-23 14:26:08,0
2025-05-23 14:27:06,1
2025-05-23 14:28:07,0
2025-05-23 14:29:06,1
2025-05-23 14:30:07,0
2025-05-23 14:31:05,1
2025-05-23 14:32:08,0
2025-05-23 14:33:06,1
2025-05-23 14:34:08,0
2025-05-23 14:35:06,1
2025-05-23 14:36:08,0
2025-05-23 14:37:06,1
2025-05-23 14:38:15,0
2025-05-23 14:39:07,1
2025-05-23 14:40:08,0
2025-05-23 14:42:06,1
2025-05-23 14:43:08,0
2025-05-23 14:49:06,1
2025-05-23 14:50:08,0
2025-05-23 14:51:06,1
2025-05-23 14:52:08,0
2025-05-23 14:53:07,1
2025-05-23 14:54:09,0
2025-05-23 14:55:07,1
2025-05-23 14:56:08,0
2025-05-23 15:07:07,1
2025-05-23 15:08:08,0
2025-05-23 15:18:06,1
2025-05-23 15:19:07,0
2025-05-23 15:20:06,1
2025-05-23 15:21:08,0
2025-05-23 15:22:07,1
2025-05-23 15:23:07,0
2025-05-23 15:24:06,1
2025-05-23 15:25:07,0
2025-05-23 15:26:06,1
2025-05-23 15:27:08,0
2025-05-23 15:28:06,1
2025-05-23 15:29:08,0
2025-05-23 15:30:07,1
2025-05-23 15:31:07,0
2025-05-23 15:32:06,1
2025-05-23 15:33:08,0
2025-05-23 15:34:07,1
2025-05-23 15:35:08,0
2025-05-23 15:36:06,1
2025-05-23 15:37:07,0
2025-05-23 15:38:06,1
2025-05-23 15:39:07,0
2025-05-23 15:40:07,1
2025-05-23 15:41:07,0
2025-05-23 15:42:06,1
2025-05-23 15:45:08,0
2025-05-23 15:46:06,1
2025-05-23 15:47:08,0
2025-05-23 15:53:06,1
2025-05-23 15:54:08,0
2025-05-23 15:55:07,1
2025-05-23 15:56:08,0
2025-05-23 15:57:06,1
2025-05-23 15:58:08,0
2025-05-23 15:59:07,1
2025-05-23 16:00:08,0
2025-05-23 16:01:06,1
2025-05-23 16:02:08,0
2025-05-23 16:03:06,1
2025-05-23 16:04:08,0
2025-05-23 16:05:06,1
2025-05-23 16:06:08,0
2025-05-23 16:07:06,1
2025-05-23 16:08:08,0
2025-05-23 16:09:28,1
2025-05-23 16:10:08,0
2025-05-23 16:11:06,1
2025-05-23 16:12:08,0
2025-05-23 16:13:07,1
2025-05-23 16:14:08,0
2025-05-23 16:15:07,1
2025-05-23 16:16:08,0
2025-05-23 16:17:07,1
2025-05-23 16:18:08,0
2025-05-23 16:19:08,1
2025-05-23 16:20:08,0
2025-05-23 16:21:07,1
2025-05-23 16:22:07,0
2025-05-23 16:23:06,1
2025-05-23 16:24:08,0
2025-05-23 16:25:07,1
2025-05-23 16:26:08,0
2025-05-23 16:27:07,1
2025-05-23 16:28:08,0
2025-05-23 16:29:06,1
2025-05-23 16:30:08,0
2025-05-23 16:31:06,1
2025-05-23 16:32:08,0
2025-05-23 16:33:07,1
2025-05-23 16:34:08,0
2025-05-23 16:35:06,1
2025-05-23 16:36:08,0
2025-05-23 16:37:06,1
2025-05-23 16:38:08,0
2025-05-23 16:39:07,1
2025-05-23 16:40:08,0
2025-05-23 16:41:06,1
2025-05-23 16:42:07,0
2025-05-23 16:43:06,1
2025-05-23 16:44:07,0
2025-05-23 16:45:06,1
2025-05-23 16:46:07,0
2025-05-23 16:47:06,1
2025-05-23 16:48:08,0
2025-05-23 16:49:06,1
2025-05-23 16:50:08,0
2025-05-23 16:51:07,1
2025-05-23 16:52:08,0
2025-05-23 16:53:06,1
2025-05-23 16:54:08,0
2025-05-23 16:55:06,1
2025-05-23 16:56:07,0
2025-05-23 16:57:06,1
2025-05-23 16:58:07,0
2025-05-23 16:59:06,1
2025-05-23 17:00:08,0
2025-05-23 17:01:07,1
2025-05-23 17:02:07,0
2025-05-23 17:03:06,1
2025-05-23 17:04:07,0
2025-05-23 17:05:06,1
2025-05-23 17:06:08,0
2025-05-23 17:07:05,1
2025-05-23 17:08:08,0
2025-05-23 17:09:06,1
2025-05-23 17:10:07,0
2025-05-23 17:11:06,1
2025-05-23 17:12:08,0
2025-05-23 17:13:06,1
2025-05-23 17:14:07,0
2025-05-23 17:15:06,1
2025-05-23 17:16:07,0
2025-05-23 17:17:06,1
2025-05-23 17:18:08,0
2025-05-23 17:19:06,1
2025-05-23 17:20:07,0
2025-05-23 17:21:06,1
2025-05-23 17:22:08,0
2025-05-23 17:23:06,1
2025-05-23 17:24:07,0
2025-05-23 17:25:07,1
2025-05-23 17:26:08,0
2025-05-23 17:27:06,1
2025-05-23 17:28:08,0
2025-05-23 17:29:06,1
2025-05-23 17:30:08,0
2025-05-23 17:31:06,1
2025-05-23 17:32:07,0
2025-05-23 17:33:28,1
2025-05-23 17:34:08,0
2025-05-23 17:38:06,1
2025-05-23 17:39:08,0
2025-05-23 17:40:06,1
