Datetime,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,Real_state
2025-05-21 10:47:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:47:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:47:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:47:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:48:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:49:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:50:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:51:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:52:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:53:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:54:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:55:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:56:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:57:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:58:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 10:59:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:00:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:01:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:02:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:03:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:04:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:05:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:06:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:07:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:08:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:09:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:10:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:11:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:12:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:13:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:14:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:15:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:16:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:17:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:18:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:19:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:20:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:21:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:22:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:23:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:24:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:25:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:26:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:27:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:28:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:29:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:30:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:31:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:32:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:33:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:34:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:35:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:36:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:37:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:37:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:37:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-21 11:37:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
