time,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,state
202740,-100,-100,-100,-100,-100,-84,-62,-100,-62,-73,stay
202750,-100,-100,-100,-100,-100,-83,-100,-100,-100,-71,stay
202800,-100,-100,-100,-100,-100,-84,-85,-100,-68,-74,stay
202810,-100,-100,-100,-100,-82,-83,-71,-100,-77,-75,stay
202820,-100,-100,-100,-100,-100,-84,-63,-100,-100,-100,stay
202830,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,leave
202840,-100,-100,-100,-100,-91,-77,-60,-100,-71,-78,leave
202850,-100,-100,-100,-100,-90,-77,-72,-81,-84,-95,leave
202800,-100,-100,-100,-100,-100,-84,-85,-100,-68,-74,stay
202810,-100,-100,-100,-100,-82,-83,-71,-100,-77,-75,stay
202820,-100,-100,-100,-100,-100,-84,-63,-100,-100,-100,stay
202830,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,leave
202840,-100,-100,-100,-100,-91,-77,-60,-100,-71,-78,leave
202850,-100,-100,-100,-100,-90,-77,-72,-81,-84,-95,leave
202900,-100,-100,-100,-100,-77,-73,-73,-100,-91,-90,leave
202910,-100,-83,-87,-100,-100,-72,-100,-100,-100,-84,leave
202920,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,leave
202930,-100,-100,-72,-100,-100,-89,-100,-100,-100,-100,leave
202940,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,out
202950,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,out
202900,-100,-100,-100,-100,-77,-73,-73,-100,-91,-90,leave
202910,-100,-83,-87,-100,-100,-72,-100,-100,-100,-84,leave
202920,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,leave
202930,-100,-100,-72,-100,-100,-89,-100,-100,-100,-100,leave
202940,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,out
202950,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,out
203000,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,out
203010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203000,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,out
203010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
203150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
102700,-100,-100,-80,-100,-100,-90,-78,-72,-100,-72,stay
102710,-100,-100,-100,-100,-100,-90,-74,-100,-60,-73,stay
102720,-100,-100,-93,-100,-100,-100,-81,-100,-100,-69,stay
102730,-100,-100,-91,-100,-100,-100,-74,-100,-72,-100,stay
102740,-100,-100,-95,-100,-78,-100,-72,-100,-65,-75,stay
102750,-100,-100,-89,-100,-100,-84,-65,-62,-100,-100,stay
102800,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,stay
102810,-100,-100,-100,-91,-85,-90,-64,-100,-74,-67,stay
102820,-100,-100,-100,-100,-85,-90,-64,-100,-68,-67,stay
102830,-100,-100,-93,-100,-82,-100,-62,-100,-100,-68,stay
102840,-100,-100,-100,-100,-85,-88,-64,-100,-64,-64,stay
102850,-100,-100,-96,-100,-100,-100,-65,-100,-100,-100,stay
102800,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,stay
102810,-100,-100,-100,-91,-85,-90,-64,-100,-74,-67,stay
102820,-100,-100,-100,-100,-85,-90,-64,-100,-68,-67,stay
102830,-100,-100,-93,-100,-82,-100,-62,-100,-100,-68,stay
102840,-100,-100,-100,-100,-85,-88,-64,-100,-64,-64,stay
102850,-100,-100,-96,-100,-100,-100,-65,-100,-100,-100,stay
102900,-100,-100,-100,-89,-100,-94,-64,-50,-75,-67,stay
102910,-100,-100,-100,-100,-100,-100,-66,-54,-100,-68,stay
102920,-100,-100,-100,-100,-100,-91,-72,-100,-76,-100,stay
102930,-100,-100,-100,-100,-78,-100,-66,-52,-75,-68,stay
102940,-100,-100,-100,-100,-79,-100,-63,-100,-70,-71,stay
102950,-100,-100,-100,-100,-78,-100,-82,-50,-100,-100,stay
100200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100250,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100310,-100,-100,-100,-91,-77,-100,-100,-100,-100,-100,enter
100320,-100,-100,-86,-100,-100,-98,-100,-88,-100,-100,enter
100330,-100,-100,-100,-100,-79,-84,-100,-88,-87,-100,enter
100340,-100,-100,-100,-76,-58,-87,-92,-82,-92,-86,enter
100350,-100,-100,-100,-100,-75,-66,-79,-83,-88,-100,enter
101100,-100,-100,-100,-100,-90,-100,-68,-58,-77,-100,stay
101110,-100,-100,-100,-91,-100,-89,-67,-58,-81,-100,stay
101120,-100,-100,-100,-100,-100,-88,-67,-57,-100,-100,stay
101130,-100,-100,-100,-98,-92,-100,-67,-67,-100,-72,stay
101140,-100,-100,-100,-100,-89,-100,-67,-70,-100,-100,stay
101150,-100,-100,-100,-100,-100,-100,-67,-100,-82,-100,stay
101200,-100,-100,-100,-100,-100,-100,-67,-60,-100,-100,stay
101210,-100,-100,-100,-100,-100,-89,-100,-64,-79,-100,stay
101220,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,stay
101230,-100,-100,-100,-100,-86,-100,-66,-56,-71,-75,stay
101240,-100,-100,-100,-100,-100,-100,-68,-100,-100,-77,stay
101250,-100,-100,-100,-100,-88,-100,-67,-100,-100,-81,stay
101200,-100,-100,-100,-100,-100,-100,-67,-60,-100,-100,stay
101210,-100,-100,-100,-100,-100,-89,-100,-64,-79,-100,stay
101220,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,stay
101230,-100,-100,-100,-100,-86,-100,-66,-56,-71,-75,stay
101240,-100,-100,-100,-100,-100,-100,-68,-100,-100,-77,stay
101250,-100,-100,-100,-100,-88,-100,-67,-100,-100,-81,stay
101300,-100,-100,-100,-100,-82,-89,-69,-100,-100,-100,stay
101310,-100,-100,-100,-100,-93,-91,-100,-71,-100,-100,stay
101320,-100,-100,-100,-100,-100,-100,-100,-72,-84,-70,stay
101330,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,stay
101340,-100,-100,-100,-100,-88,-100,-68,-64,-100,-66,stay
101350,-100,-100,-100,-100,-92,-100,-71,-100,-75,-67,stay
101300,-100,-100,-100,-100,-82,-89,-69,-100,-100,-100,stay
101310,-100,-100,-100,-100,-93,-91,-100,-71,-100,-100,stay
101320,-100,-100,-100,-100,-100,-100,-100,-72,-84,-70,stay
101330,-100,-100,-100,-100,-100,-100,-70,-100,-71,-100,stay
101340,-100,-100,-100,-100,-88,-100,-68,-64,-100,-66,stay
101350,-100,-100,-100,-100,-92,-100,-71,-100,-75,-67,stay
101400,-100,-100,-100,-88,-93,-100,-69,-68,-100,-77,stay
101410,-100,-100,-100,-100,-91,-87,-66,-63,-100,-100,stay
101420,-100,-100,-100,-100,-86,-87,-75,-75,-72,-80,stay
101430,-100,-100,-100,-100,-81,-89,-67,-100,-100,-76,stay
101440,-100,-100,-100,-100,-82,-100,-66,-100,-100,-100,stay
101450,-100,-100,-100,-100,-91,-89,-67,-100,-74,-100,stay
101400,-100,-100,-100,-88,-93,-100,-69,-68,-100,-77,stay
101410,-100,-100,-100,-100,-91,-87,-66,-63,-100,-100,stay
101420,-100,-100,-100,-100,-86,-87,-75,-75,-72,-80,stay
101430,-100,-100,-100,-100,-81,-89,-67,-100,-100,-76,stay
101440,-100,-100,-100,-100,-82,-100,-66,-100,-100,-100,stay
101450,-100,-100,-100,-100,-91,-89,-67,-100,-74,-100,stay
101500,-100,-100,-100,-100,-92,-88,-67,-100,-100,-100,stay
101510,-100,-100,-100,-100,-81,-100,-67,-100,-100,-100,stay
101520,-100,-100,-100,-92,-100,-89,-64,-100,-100,-100,stay
101530,-100,-100,-100,-100,-88,-91,-66,-100,-100,-100,stay
101540,-100,-100,-100,-100,-83,-89,-70,-62,-100,-100,stay
101550,-100,-100,-100,-100,-91,-91,-68,-100,-72,-100,stay
101500,-100,-100,-100,-100,-92,-88,-67,-100,-100,-100,stay
101510,-100,-100,-100,-100,-81,-100,-67,-100,-100,-100,stay
101520,-100,-100,-100,-92,-100,-89,-64,-100,-100,-100,stay
101530,-100,-100,-100,-100,-88,-91,-66,-100,-100,-100,stay
101540,-100,-100,-100,-100,-83,-89,-70,-62,-100,-100,stay
101550,-100,-100,-100,-100,-91,-91,-68,-100,-72,-100,stay
101600,-100,-100,-100,-100,-84,-93,-67,-100,-100,-100,stay
101610,-100,-100,-100,-100,-80,-92,-66,-61,-100,-100,stay
101620,-100,-100,-100,-100,-81,-100,-68,-100,-100,-100,stay
101630,-100,-100,-100,-100,-88,-90,-68,-100,-73,-100,stay
101640,-100,-100,-100,-100,-88,-92,-67,-100,-100,-100,stay
121450,-100,-100,-100,-100,-88,-89,-100,-100,-72,-77,stay
101600,-100,-100,-100,-100,-84,-93,-67,-100,-100,-100,stay
101610,-100,-100,-100,-100,-80,-92,-66,-61,-100,-100,stay
101620,-100,-100,-100,-100,-81,-100,-68,-100,-100,-100,stay
101630,-100,-100,-100,-100,-88,-90,-68,-100,-73,-100,stay
101640,-100,-100,-100,-100,-88,-92,-67,-100,-100,-100,stay
121450,-100,-100,-100,-100,-88,-89,-100,-100,-72,-77,stay
121500,-100,-100,-100,-100,-85,-92,-66,-100,-75,-65,stay
121510,-100,-100,-100,-100,-89,-91,-68,-73,-74,-67,stay
121520,-100,-100,-100,-100,-86,-95,-74,-67,-64,-79,stay
121530,-100,-100,-100,-100,-74,-94,-69,-67,-74,-68,stay
121540,-100,-100,-100,-100,-89,-93,-71,-72,-77,-71,stay
121550,-100,-100,-100,-100,-82,-100,-68,-73,-75,-67,stay
121500,-100,-100,-100,-100,-85,-92,-66,-100,-75,-65,stay
121510,-100,-100,-100,-100,-89,-91,-68,-73,-74,-67,stay
121520,-100,-100,-100,-100,-86,-95,-74,-67,-64,-79,stay
121530,-100,-100,-100,-100,-74,-94,-69,-67,-74,-68,stay
121540,-100,-100,-100,-100,-89,-93,-71,-72,-77,-71,stay
121550,-100,-100,-100,-100,-82,-100,-68,-73,-75,-67,stay
121600,-100,-100,-100,-100,-84,-91,-67,-68,-69,-100,stay
121610,-100,-100,-100,-100,-100,-91,-67,-70,-74,-64,stay
121620,-100,-100,-100,-100,-86,-89,-65,-100,-70,-100,stay
121630,-100,-100,-100,-100,-88,-87,-68,-100,-65,-70,stay
121640,-100,-100,-100,-100,-86,-91,-66,-100,-77,-100,stay
121650,-100,-100,-100,-100,-100,-89,-67,-100,-65,-69,stay
121600,-100,-100,-100,-100,-84,-91,-67,-68,-69,-100,stay
121610,-100,-100,-100,-100,-100,-91,-67,-70,-74,-64,stay
121620,-100,-100,-100,-100,-86,-89,-65,-100,-70,-100,stay
121630,-100,-100,-100,-100,-88,-87,-68,-100,-65,-70,stay
121640,-100,-100,-100,-100,-86,-91,-66,-100,-77,-100,stay
121650,-100,-100,-100,-100,-100,-89,-67,-100,-65,-69,stay
121700,-100,-100,-100,-100,-87,-89,-67,-65,-74,-100,stay
121710,-100,-100,-100,-100,-84,-88,-65,-66,-72,-100,stay
121720,-100,-100,-100,-100,-85,-92,-69,-68,-71,-100,stay
121730,-100,-100,-100,-100,-89,-89,-69,-100,-74,-100,stay
121740,-100,-100,-100,-100,-85,-86,-67,-61,-67,-100,stay
121750,-100,-100,-100,-100,-86,-88,-69,-68,-65,-100,stay
121700,-100,-100,-100,-100,-87,-89,-67,-65,-74,-100,stay
121710,-100,-100,-100,-100,-84,-88,-65,-66,-72,-100,stay
121720,-100,-100,-100,-100,-85,-92,-69,-68,-71,-100,stay
121730,-100,-100,-100,-100,-89,-89,-69,-100,-74,-100,stay
121740,-100,-100,-100,-100,-85,-86,-67,-61,-67,-100,stay
121750,-100,-100,-100,-100,-86,-88,-69,-68,-65,-100,stay
121800,-100,-100,-100,-100,-86,-87,-79,-89,-63,-100,leave
121810,-100,-100,-100,-100,-78,-84,-58,-64,-67,-100,leave
121820,-100,-100,-100,-100,-85,-71,-69,-100,-90,-85,leave
121830,-100,-100,-100,-100,-100,-63,-71,-100,-81,-100,leave
121840,-100,-83,-78,-100,-73,-100,-100,-88,-100,-100,leave
121850,-90,-89,-63,-100,-78,-100,-100,-82,-87,-88,leave
121800,-100,-100,-100,-100,-86,-87,-79,-89,-63,-100,leave
121810,-100,-100,-100,-100,-78,-84,-58,-64,-67,-100,leave
121820,-100,-100,-100,-100,-85,-71,-69,-100,-90,-85,leave
121830,-100,-100,-100,-100,-100,-63,-71,-100,-81,-100,leave
121840,-100,-83,-78,-100,-73,-100,-100,-88,-100,-100,leave
121850,-90,-89,-63,-100,-78,-100,-100,-82,-87,-88,leave
121900,-100,-89,-86,-100,-70,-100,-100,-100,-92,-87,leave
121910,-74,-69,-93,-100,-72,-92,-100,-100,-100,-87,out
121920,-100,-92,-96,-100,-96,-100,-100,-100,-100,-100,out
121930,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,out
121940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
121950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
100300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
100310,-100,-100,-100,-91,-77,-100,-100,-100,-100,-100,enter
100320,-100,-100,-86,-100,-100,-98,-100,-88,-100,-100,enter
100330,-100,-100,-100,-100,-79,-84,-100,-88,-87,-100,enter
100340,-100,-100,-100,-76,-58,-87,-92,-82,-92,-86,enter
100350,-100,-100,-100,-100,-75,-66,-79,-83,-88,-100,enter
100400,-100,-100,-100,-100,-80,-76,-74,-80,-85,-91,enter
100410,-100,-100,-100,-100,-90,-79,-61,-66,-87,-100,stay
100420,-100,-100,-100,-100,-100,-81,-70,-74,-73,-100,stay
100430,-100,-100,-100,-92,-90,-86,-78,-76,-64,-82,stay
100440,-100,-100,-100,-100,-90,-100,-70,-68,-84,-100,stay
100450,-100,-100,-100,-100,-88,-90,-72,-65,-100,-100,stay
121900,-100,-89,-86,-100,-70,-100,-100,-100,-92,-87,leave
121910,-74,-69,-93,-100,-72,-92,-100,-100,-100,-87,out
121920,-100,-92,-96,-100,-96,-100,-100,-100,-100,-100,out
121930,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,out
121940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
121950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122250,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
122250,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
124100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
124110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
124120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
124130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
124140,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,enter
124150,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,enter
124100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
124110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
124120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
124130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
124140,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,enter
124150,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,enter
124200,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,enter
124210,-88,-82,-77,-83,-84,-91,-100,-100,-100,-100,enter
124220,-92,-85,-76,-100,-86,-85,-100,-100,-100,-87,enter
124230,-100,-94,-77,-100,-64,-75,-100,-86,-100,-100,enter
124240,-100,-96,-79,-84,-79,-56,-100,-81,-92,-100,enter
124250,-100,-100,-94,-90,-80,-74,-72,-77,-80,-91,enter
124200,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,enter
124210,-88,-82,-77,-83,-84,-91,-100,-100,-100,-100,enter
124220,-92,-85,-76,-100,-86,-85,-100,-100,-100,-87,enter
124230,-100,-94,-77,-100,-64,-75,-100,-86,-100,-100,enter
124240,-100,-96,-79,-84,-79,-56,-100,-81,-92,-100,enter
124250,-100,-100,-94,-90,-80,-74,-72,-77,-80,-91,enter
124300,-100,-100,-92,-100,-92,-86,-59,-73,-81,-82,enter
124310,-100,-100,-100,-100,-87,-77,-82,-63,-75,-75,stay
124320,-100,-100,-100,-92,-84,-89,-82,-52,-100,-100,stay
124330,-100,-100,-100,-100,-85,-100,-78,-60,-76,-68,stay
124340,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,stay
124350,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,stay
124300,-100,-100,-92,-100,-92,-86,-59,-73,-81,-82,enter
124310,-100,-100,-100,-100,-87,-77,-82,-63,-75,-75,stay
124320,-100,-100,-100,-92,-84,-89,-82,-52,-100,-100,stay
124330,-100,-100,-100,-100,-85,-100,-78,-60,-76,-68,stay
124340,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,stay
124350,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,stay
124400,-100,-100,-100,-100,-86,-93,-100,-100,-64,-100,stay
124410,-100,-100,-100,-100,-84,-100,-100,-100,-71,-71,stay
124420,-100,-100,-100,-100,-85,-100,-83,-100,-100,-100,stay
124430,-100,-100,-100,-100,-85,-100,-78,-100,-100,-100,stay
124440,-100,-100,-100,-100,-100,-100,-79,-65,-100,-100,stay
124450,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,stay
124400,-100,-100,-100,-100,-86,-93,-100,-100,-64,-100,stay
124410,-100,-100,-100,-100,-84,-100,-100,-100,-71,-71,stay
124420,-100,-100,-100,-100,-85,-100,-83,-100,-100,-100,stay
124430,-100,-100,-100,-100,-85,-100,-78,-100,-100,-100,stay
124440,-100,-100,-100,-100,-100,-100,-79,-65,-100,-100,stay
124450,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,stay
124500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124520,-100,-100,-100,-100,-84,-100,-100,-67,-77,-73,stay
124530,-100,-100,-100,-100,-85,-100,-100,-68,-100,-100,stay
124540,-100,-100,-100,-100,-85,-85,-79,-100,-71,-100,stay
124550,-100,-100,-100,-100,-83,-100,-79,-100,-100,-100,stay
124500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124520,-100,-100,-100,-100,-84,-100,-100,-67,-77,-73,stay
124530,-100,-100,-100,-100,-85,-100,-100,-68,-100,-100,stay
124540,-100,-100,-100,-100,-85,-85,-79,-100,-71,-100,stay
124550,-100,-100,-100,-100,-83,-100,-79,-100,-100,-100,stay
124600,-100,-100,-100,-100,-83,-100,-100,-65,-100,-100,stay
124610,-100,-100,-100,-100,-87,-100,-77,-65,-66,-100,stay
124620,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,stay
124630,-100,-100,-100,-100,-82,-92,-72,-100,-100,-100,stay
124640,-100,-100,-100,-100,-86,-100,-76,-100,-66,-75,stay
124650,-100,-100,-100,-100,-100,-88,-100,-67,-100,-100,stay
124600,-100,-100,-100,-100,-83,-100,-100,-65,-100,-100,stay
124610,-100,-100,-100,-100,-87,-100,-77,-65,-66,-100,stay
124620,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,stay
124630,-100,-100,-100,-100,-82,-92,-72,-100,-100,-100,stay
124640,-100,-100,-100,-100,-86,-100,-76,-100,-66,-75,stay
124650,-100,-100,-100,-100,-100,-88,-100,-67,-100,-100,stay
124700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124710,-100,-100,-100,-100,-100,-89,-100,-64,-68,-100,stay
124720,-100,-100,-100,-100,-80,-89,-78,-65,-69,-74,stay
124730,-100,-100,-100,-100,-84,-100,-100,-100,-66,-100,stay
124740,-100,-100,-100,-100,-84,-87,-100,-100,-67,-100,stay
124750,-100,-100,-100,-100,-75,-87,-78,-66,-68,-78,stay
100400,-100,-100,-100,-100,-80,-76,-74,-80,-85,-91,enter
100410,-100,-100,-100,-100,-90,-79,-61,-66,-87,-100,stay
100420,-100,-100,-100,-100,-100,-81,-70,-74,-73,-100,stay
100430,-100,-100,-100,-92,-90,-86,-78,-76,-64,-82,stay
100440,-100,-100,-100,-100,-90,-100,-70,-68,-84,-100,stay
100450,-100,-100,-100,-100,-88,-90,-72,-65,-100,-100,stay
100500,-100,-100,-100,-100,-89,-100,-70,-61,-78,-100,stay
100510,-100,-100,-100,-100,-89,-100,-71,-79,-76,-67,stay
100520,-100,-100,-100,-100,-81,-95,-67,-59,-78,-70,stay
100530,-100,-100,-100,-100,-88,-85,-69,-66,-100,-100,stay
100540,-100,-100,-100,-100,-88,-100,-69,-63,-100,-100,stay
100550,-100,-100,-100,-100,-100,-100,-67,-100,-74,-69,stay
124700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
124710,-100,-100,-100,-100,-100,-89,-100,-64,-68,-100,stay
124720,-100,-100,-100,-100,-80,-89,-78,-65,-69,-74,stay
124730,-100,-100,-100,-100,-84,-100,-100,-100,-66,-100,stay
124740,-100,-100,-100,-100,-84,-87,-100,-100,-67,-100,stay
124750,-100,-100,-100,-100,-75,-87,-78,-66,-68,-78,stay
124800,-100,-100,-100,-100,-87,-89,-78,-100,-100,-100,stay
124810,-100,-100,-100,-100,-83,-100,-76,-100,-68,-100,stay
124820,-100,-100,-100,-100,-100,-85,-78,-65,-69,-100,stay
124830,-100,-100,-100,-100,-85,-100,-100,-100,-66,-100,stay
124840,-100,-100,-100,-100,-84,-100,-76,-100,-69,-100,stay
124850,-100,-100,-100,-100,-86,-88,-100,-64,-67,-76,stay
124800,-100,-100,-100,-100,-87,-89,-78,-100,-100,-100,stay
124810,-100,-100,-100,-100,-83,-100,-76,-100,-68,-100,stay
124820,-100,-100,-100,-100,-100,-85,-78,-65,-69,-100,stay
124830,-100,-100,-100,-100,-85,-100,-100,-100,-66,-100,stay
124840,-100,-100,-100,-100,-84,-100,-76,-100,-69,-100,stay
124850,-100,-100,-100,-100,-86,-88,-100,-64,-67,-76,stay
124900,-100,-100,-100,-100,-89,-88,-74,-100,-67,-100,stay
124910,-100,-100,-93,-100,-88,-100,-100,-100,-100,-100,stay
124920,-100,-100,-100,-100,-86,-91,-74,-100,-68,-100,stay
124930,-100,-100,-100,-100,-100,-89,-100,-64,-68,-78,stay
124940,-100,-100,-100,-100,-86,-100,-82,-100,-69,-100,stay
124950,-100,-100,-100,-100,-100,-90,-76,-64,-100,-100,stay
124900,-100,-100,-100,-100,-89,-88,-74,-100,-67,-100,stay
124910,-100,-100,-93,-100,-88,-100,-100,-100,-100,-100,stay
124920,-100,-100,-100,-100,-86,-91,-74,-100,-68,-100,stay
124930,-100,-100,-100,-100,-100,-89,-100,-64,-68,-78,stay
124940,-100,-100,-100,-100,-86,-100,-82,-100,-69,-100,stay
124950,-100,-100,-100,-100,-100,-90,-76,-64,-100,-100,stay
125000,-100,-100,-100,-100,-100,-100,-75,-67,-67,-100,stay
125010,-100,-100,-100,-100,-100,-100,-75,-100,-67,-100,stay
125020,-100,-100,-100,-100,-100,-100,-100,-64,-76,-77,stay
125030,-100,-100,-100,-100,-100,-100,-74,-100,-70,-82,stay
125040,-100,-100,-100,-100,-89,-100,-79,-100,-77,-76,stay
125050,-100,-100,-100,-100,-88,-100,-75,-64,-63,-78,stay
125000,-100,-100,-100,-100,-100,-100,-75,-67,-67,-100,stay
125010,-100,-100,-100,-100,-100,-100,-75,-100,-67,-100,stay
125020,-100,-100,-100,-100,-100,-100,-100,-64,-76,-77,stay
125030,-100,-100,-100,-100,-100,-100,-74,-100,-70,-82,stay
125040,-100,-100,-100,-100,-89,-100,-79,-100,-77,-76,stay
125050,-100,-100,-100,-100,-88,-100,-75,-64,-63,-78,stay
125100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,stay
125110,-100,-100,-100,-100,-100,-83,-100,-100,-70,-100,stay
125120,-100,-100,-100,-100,-90,-87,-79,-63,-67,-100,stay
