Datetime,Real_state,Predicted_state_cgr,Predicted_state_cg
2025-05-18 17:00:00,outside,outside,outside
2025-05-18 17:01:00,outside,outside,outside
2025-05-18 17:02:00,outside,outside,outside
2025-05-18 17:03:00,outside,outside,outside
2025-05-18 17:04:00,outside,outside,outside
2025-05-18 17:06:00,outside,outside,outside
2025-05-18 17:07:00,outside,outside,outside
2025-05-18 17:08:00,outside,outside,outside
2025-05-18 17:09:00,outside,outside,outside
2025-05-18 17:10:00,outside,outside,outside
2025-05-18 17:11:00,outside,outside,outside
2025-05-18 17:13:00,outside,outside,outside
2025-05-18 17:14:00,outside,outside,outside
2025-05-18 17:15:00,outside,outside,outside
2025-05-18 17:16:00,outside,outside,outside
2025-05-18 17:17:00,outside,outside,outside
2025-05-18 17:18:00,outside,outside,outside
2025-05-18 17:20:00,outside,outside,outside
2025-05-18 17:21:00,outside,outside,outside
2025-05-18 17:58:00,outside,outside,outside
2025-05-18 18:00:00,outside,outside,outside
2025-05-18 18:01:00,outside,outside,outside
2025-05-18 18:02:00,outside,outside,outside
2025-05-18 18:03:00,outside,outside,outside
2025-05-18 18:04:00,outside,outside,outside
2025-05-18 18:05:00,outside,outside,outside
2025-05-18 18:07:00,outside,outside,outside
2025-05-18 18:08:00,outside,outside,outside
2025-05-18 18:09:00,outside,outside,outside
2025-05-18 18:10:00,outside,outside,outside
2025-05-18 18:11:00,outside,outside,outside
2025-05-18 18:13:00,outside,outside,outside
2025-05-18 18:14:00,outside,outside,outside
2025-05-18 18:15:00,outside,outside,outside
2025-05-18 18:16:00,outside,outside,outside
2025-05-18 18:17:00,outside,outside,outside
2025-05-18 18:18:00,outside,outside,outside
2025-05-18 18:20:00,outside,outside,outside
2025-05-18 18:21:00,outside,outside,outside
2025-05-18 18:22:00,outside,outside,outside
2025-05-18 18:23:00,outside,outside,outside
2025-05-18 18:24:00,outside,outside,outside
2025-05-18 18:25:00,outside,outside,outside
2025-05-18 18:27:00,outside,outside,outside
2025-05-18 18:28:00,outside,outside,outside
2025-05-18 18:29:00,outside,outside,outside
2025-05-18 18:30:00,outside,outside,outside
2025-05-18 18:31:00,outside,outside,outside
2025-05-18 18:32:00,outside,outside,outside
2025-05-18 18:34:00,outside,outside,outside
2025-05-18 18:35:00,outside,outside,outside
2025-05-18 18:36:00,outside,outside,outside
2025-05-18 18:37:00,outside,outside,outside
2025-05-18 18:38:00,outside,outside,outside
2025-05-18 18:39:00,outside,outside,outside
2025-05-18 18:41:00,outside,outside,outside
2025-05-18 18:42:00,outside,outside,outside
2025-05-18 18:43:00,outside,outside,outside
2025-05-18 18:44:00,outside,outside,outside
2025-05-18 18:45:00,outside,outside,outside
2025-05-18 18:46:00,outside,outside,outside
2025-05-18 18:48:00,outside,outside,outside
2025-05-18 18:49:00,outside,outside,outside
2025-05-18 18:50:00,outside,outside,outside
2025-05-18 18:51:00,outside,outside,outside
2025-05-18 19:43:00,outside,outside,outside
2025-05-18 19:44:00,outside,outside,outside
2025-05-18 19:45:00,outside,outside,outside
2025-05-18 19:46:00,outside,outside,outside
2025-05-18 19:47:00,outside,outside,outside
2025-05-18 19:48:00,outside,outside,outside
2025-05-18 19:50:00,outside,outside,outside
2025-05-18 19:51:00,outside,outside,outside
2025-05-18 19:52:00,outside,outside,outside
2025-05-18 19:53:00,outside,outside,outside
2025-05-18 19:54:00,outside,outside,outside
2025-05-18 19:55:00,outside,outside,outside
2025-05-18 19:57:00,outside,outside,outside
2025-05-18 19:58:00,outside,outside,outside
2025-05-18 19:59:00,outside,outside,outside
2025-05-18 20:00:00,outside,outside,outside
2025-05-18 20:01:00,outside,outside,outside
2025-05-22 08:00:00,outside,outside,outside
2025-05-22 08:01:00,outside,outside,outside
2025-05-22 08:03:00,outside,outside,outside
2025-05-22 08:04:00,outside,outside,outside
2025-05-22 08:05:00,outside,outside,outside
2025-05-22 08:06:00,outside,outside,outside
2025-05-22 08:07:00,outside,outside,outside
2025-05-22 08:08:00,outside,outside,outside
2025-05-22 08:10:00,outside,outside,outside
2025-05-22 08:11:00,outside,outside,outside
2025-05-22 08:12:00,outside,outside,outside
2025-05-22 08:13:00,outside,outside,outside
2025-05-22 08:14:00,outside,outside,outside
2025-05-22 08:15:00,outside,outside,outside
2025-05-22 08:17:00,outside,outside,outside
2025-05-22 08:18:00,outside,outside,outside
2025-05-22 08:19:00,outside,outside,outside
2025-05-22 08:20:00,outside,outside,outside
2025-05-22 08:21:00,outside,outside,outside
2025-05-22 08:22:00,outside,outside,outside
2025-05-22 08:24:00,outside,outside,outside
2025-05-22 08:25:00,outside,outside,outside
2025-05-22 08:26:00,outside,outside,outside
2025-05-22 08:27:00,outside,outside,outside
2025-05-22 08:28:00,outside,outside,outside
2025-05-22 08:29:00,outside,outside,outside
2025-05-22 08:31:00,outside,outside,outside
2025-05-22 08:32:00,outside,outside,outside
2025-05-22 08:33:00,outside,outside,outside
2025-05-22 08:34:00,outside,outside,outside
2025-05-22 08:35:00,outside,outside,outside
2025-05-22 08:36:00,outside,outside,outside
2025-05-22 08:38:00,outside,outside,outside
2025-05-22 08:39:00,outside,outside,outside
2025-05-22 08:40:00,outside,outside,outside
2025-05-22 08:41:00,outside,outside,outside
2025-05-22 08:42:00,outside,outside,outside
2025-05-22 08:44:00,outside,outside,outside
2025-05-22 08:45:00,outside,outside,outside
2025-05-22 08:46:00,outside,outside,outside
2025-05-22 08:47:00,outside,outside,outside
2025-05-22 08:48:00,outside,outside,outside
2025-05-22 08:49:00,outside,outside,outside
2025-05-22 08:51:00,outside,outside,outside
2025-05-22 08:52:00,outside,outside,outside
2025-05-22 08:53:00,outside,outside,outside
2025-05-22 08:54:00,outside,outside,outside
2025-05-22 08:55:00,outside,outside,outside
2025-05-22 08:56:00,outside,outside,outside
2025-05-22 08:58:00,outside,outside,outside
2025-05-22 08:59:00,outside,outside,outside
2025-05-22 09:00:00,outside,outside,outside
2025-05-22 09:01:00,outside,outside,outside
2025-05-22 09:02:00,outside,outside,outside
2025-05-22 09:03:00,outside,outside,outside
2025-05-22 09:05:00,outside,outside,outside
2025-05-22 09:06:00,outside,outside,outside
2025-05-22 09:07:00,outside,outside,outside
2025-05-22 09:08:00,outside,outside,outside
2025-05-22 09:09:00,outside,outside,outside
2025-05-22 09:10:00,outside,outside,outside
2025-05-22 09:12:00,outside,outside,outside
2025-05-22 09:13:00,outside,outside,outside
2025-05-22 09:14:00,outside,outside,outside
2025-05-22 09:15:00,outside,outside,outside
2025-05-22 09:16:00,outside,outside,outside
2025-05-22 09:17:00,outside,outside,outside
2025-05-22 09:19:00,outside,outside,outside
2025-05-22 09:20:00,outside,outside,outside
2025-05-22 09:21:00,outside,outside,outside
2025-05-22 09:22:00,outside,outside,outside
2025-05-22 09:23:00,outside,outside,outside
2025-05-22 09:24:00,outside,outside,outside
2025-05-22 09:26:00,outside,outside,outside
2025-05-22 09:27:00,outside,outside,outside
2025-05-22 09:28:00,outside,outside,outside
2025-05-22 09:29:00,outside,outside,outside
2025-05-22 09:30:00,outside,outside,outside
2025-05-22 09:32:00,outside,outside,outside
2025-05-22 09:33:00,outside,outside,outside
2025-05-22 09:34:00,outside,outside,outside
2025-05-22 09:35:00,outside,outside,outside
2025-05-22 09:36:00,outside,outside,outside
2025-05-22 09:37:00,outside,outside,outside
2025-05-22 09:39:00,outside,outside,outside
2025-05-22 09:40:00,outside,outside,outside
2025-05-22 09:41:00,outside,outside,outside
2025-05-22 09:42:00,outside,outside,outside
2025-05-22 09:43:00,outside,outside,outside
2025-05-22 09:44:00,outside,outside,outside
2025-05-22 09:46:00,outside,outside,outside
2025-05-22 09:47:00,outside,outside,outside
2025-05-22 09:48:00,outside,outside,outside
2025-05-22 09:49:00,outside,outside,outside
2025-05-22 09:50:00,outside,outside,outside
2025-05-22 09:51:00,outside,outside,outside
2025-05-22 09:53:00,outside,outside,outside
2025-05-22 09:54:00,outside,outside,outside
2025-05-22 09:55:00,outside,outside,outside
2025-05-22 09:56:00,outside,outside,outside
2025-05-22 09:57:00,outside,outside,outside
2025-05-22 09:58:00,outside,outside,outside
2025-05-22 10:00:00,outside,outside,outside
2025-05-22 10:01:00,outside,outside,outside
2025-05-22 10:02:00,outside,outside,outside
2025-05-22 10:03:00,outside,outside,outside
2025-05-22 10:04:00,outside,outside,outside
2025-05-22 10:05:00,outside,outside,outside
2025-05-22 10:07:00,outside,outside,outside
2025-05-22 10:08:00,outside,outside,outside
2025-05-22 10:09:00,outside,outside,outside
2025-05-22 10:10:00,outside,outside,outside
2025-05-22 10:11:00,outside,outside,outside
2025-05-22 10:13:00,outside,outside,outside
2025-05-22 10:14:00,outside,outside,outside
2025-05-22 10:15:00,outside,outside,outside
2025-05-22 10:16:00,outside,outside,outside
2025-05-22 10:17:00,outside,outside,outside
2025-05-22 10:18:00,outside,outside,outside
2025-05-22 10:20:00,outside,outside,outside
2025-05-22 10:21:00,outside,outside,outside
2025-05-22 10:22:00,outside,outside,outside
2025-05-22 10:23:00,outside,outside,outside
2025-05-22 10:24:00,outside,outside,outside
2025-05-22 10:25:00,outside,outside,outside
2025-05-22 10:27:00,outside,outside,outside
2025-05-22 10:28:00,outside,outside,outside
2025-05-22 10:29:00,outside,outside,outside
2025-05-22 10:30:00,outside,outside,outside
2025-05-22 10:31:00,outside,outside,outside
2025-05-22 10:32:00,outside,outside,outside
2025-05-22 10:34:00,outside,outside,outside
2025-05-22 10:35:00,outside,outside,outside
2025-05-22 10:36:00,outside,outside,outside
2025-05-22 10:37:00,outside,outside,outside
2025-05-22 10:38:00,outside,outside,outside
2025-05-22 10:39:00,outside,outside,outside
2025-05-22 10:41:00,outside,outside,outside
2025-05-22 10:42:00,outside,outside,outside
2025-05-22 10:43:00,outside,outside,outside
2025-05-22 10:44:00,outside,outside,outside
2025-05-22 10:45:00,outside,outside,outside
2025-05-22 10:46:00,outside,outside,outside
2025-05-22 10:48:00,outside,outside,outside
2025-05-22 10:49:00,outside,outside,outside
2025-05-22 10:50:00,outside,outside,outside
2025-05-22 10:51:00,outside,outside,outside
2025-05-22 10:52:00,outside,outside,outside
2025-05-22 10:54:00,outside,outside,outside
2025-05-22 10:55:00,outside,outside,outside
2025-05-22 10:56:00,outside,outside,outside
2025-05-22 10:57:00,outside,outside,outside
2025-05-22 10:58:00,outside,outside,outside
2025-05-22 10:59:00,outside,outside,outside
2025-05-22 11:01:00,outside,outside,outside
2025-05-22 11:02:00,outside,outside,outside
2025-05-22 11:03:00,outside,outside,outside
2025-05-22 11:04:00,outside,outside,outside
2025-05-22 11:05:00,outside,outside,outside
2025-05-22 11:06:00,outside,outside,outside
2025-05-22 11:08:00,outside,outside,outside
2025-05-22 11:09:00,outside,outside,outside
2025-05-22 11:10:00,outside,outside,outside
2025-05-22 11:11:00,outside,outside,outside
2025-05-22 11:12:00,outside,outside,outside
2025-05-22 11:13:00,outside,outside,outside
2025-05-22 11:15:00,outside,outside,outside
2025-05-22 11:16:00,outside,outside,outside
2025-05-22 11:17:00,outside,outside,outside
2025-05-22 11:18:00,outside,outside,outside
2025-05-22 11:19:00,outside,outside,outside
2025-05-22 11:21:00,outside,outside,outside
2025-05-22 11:22:00,outside,outside,outside
2025-05-22 11:23:00,outside,outside,outside
2025-05-22 11:24:00,outside,outside,outside
2025-05-22 11:25:00,outside,outside,outside
2025-05-22 11:26:00,outside,outside,outside
2025-05-22 11:28:00,outside,outside,outside
2025-05-22 11:29:00,outside,outside,outside
2025-05-22 11:30:00,outside,outside,outside
2025-05-22 11:31:00,outside,outside,outside
2025-05-22 11:32:00,outside,outside,outside
2025-05-22 11:34:00,outside,outside,outside
2025-05-22 11:35:00,outside,outside,outside
2025-05-22 11:36:00,outside,outside,outside
2025-05-22 11:37:00,outside,outside,outside
2025-05-22 11:38:00,outside,outside,outside
2025-05-22 11:39:00,outside,outside,outside
2025-05-22 11:41:00,outside,outside,outside
2025-05-22 11:42:00,outside,outside,outside
2025-05-22 11:43:00,outside,outside,outside
2025-05-22 11:44:00,outside,outside,outside
2025-05-22 11:45:00,outside,outside,outside
2025-05-22 11:46:00,outside,outside,outside
2025-05-22 11:48:00,outside,outside,outside
2025-05-22 11:49:00,outside,outside,outside
2025-05-22 11:50:00,outside,outside,outside
2025-05-22 11:51:00,outside,outside,outside
2025-05-22 11:52:00,outside,outside,outside
2025-05-22 11:53:00,outside,outside,outside
2025-05-22 11:55:00,outside,outside,outside
2025-05-22 11:56:00,outside,outside,outside
2025-05-22 11:57:00,outside,outside,outside
2025-05-22 11:58:00,outside,outside,outside
2025-05-22 11:59:00,outside,outside,outside
2025-05-22 12:00:00,outside,outside,outside
2025-05-22 12:02:00,outside,outside,outside
2025-05-22 12:03:00,outside,outside,outside
2025-05-22 12:04:00,outside,outside,outside
2025-05-22 12:05:00,outside,outside,outside
2025-05-22 12:06:00,outside,outside,outside
2025-05-22 12:07:00,outside,outside,outside
2025-05-22 12:09:00,outside,outside,outside
2025-05-22 12:10:00,outside,outside,outside
2025-05-22 12:11:00,outside,outside,outside
2025-05-22 12:12:00,outside,outside,outside
2025-05-22 12:13:00,outside,outside,outside
2025-05-22 12:15:00,outside,outside,outside
2025-05-22 12:16:00,outside,outside,outside
2025-05-22 12:17:00,outside,outside,outside
2025-05-22 12:18:00,outside,outside,outside
2025-05-22 12:19:00,outside,outside,outside
2025-05-22 12:20:00,outside,outside,outside
2025-05-22 12:22:00,outside,outside,outside
2025-05-22 12:23:00,outside,outside,outside
2025-05-22 12:24:00,outside,outside,outside
2025-05-22 12:25:00,outside,outside,outside
2025-05-22 12:26:00,outside,outside,outside
2025-05-22 12:27:00,outside,outside,outside
2025-05-22 12:29:00,outside,outside,outside
2025-05-22 12:30:00,outside,outside,outside
2025-05-22 12:31:00,outside,outside,outside
2025-05-22 12:32:00,outside,outside,outside
2025-05-22 12:33:00,outside,outside,outside
2025-05-22 12:34:00,outside,outside,outside
2025-05-22 12:36:00,outside,outside,outside
2025-05-22 12:37:00,outside,outside,outside
2025-05-22 12:38:00,outside,outside,outside
2025-05-22 12:39:00,outside,outside,outside
2025-05-22 12:40:00,outside,outside,outside
2025-05-22 12:41:00,outside,outside,outside
2025-05-22 12:43:00,outside,outside,outside
2025-05-22 12:44:00,outside,outside,outside
2025-05-22 12:45:00,outside,outside,outside
2025-05-22 12:46:00,outside,outside,outside
2025-05-22 12:47:00,outside,outside,outside
2025-05-22 12:48:00,outside,outside,outside
2025-05-22 12:50:00,outside,outside,outside
2025-05-22 12:51:00,outside,outside,outside
2025-05-22 12:52:00,outside,outside,outside
2025-05-22 12:53:00,outside,outside,outside
2025-05-22 12:54:00,outside,outside,outside
2025-05-22 12:56:00,outside,outside,outside
2025-05-22 12:57:00,outside,outside,outside
2025-05-22 12:58:00,outside,outside,outside
2025-05-22 12:59:00,outside,outside,outside
2025-05-22 13:00:00,outside,outside,outside
2025-05-22 13:01:00,outside,outside,outside
2025-05-22 13:03:00,outside,outside,outside
2025-05-22 13:04:00,outside,outside,outside
2025-05-22 13:05:00,outside,outside,outside
2025-05-22 13:06:00,outside,outside,outside
2025-05-22 13:07:00,outside,outside,outside
2025-05-22 13:08:00,outside,outside,outside
2025-05-22 13:10:00,outside,outside,outside
2025-05-22 13:11:00,outside,outside,outside
2025-05-22 13:12:00,outside,outside,outside
2025-05-22 13:13:00,outside,outside,outside
2025-05-22 13:14:00,outside,outside,outside
2025-05-22 13:15:00,outside,outside,outside
2025-05-22 13:17:00,outside,outside,outside
2025-05-22 13:18:00,outside,outside,outside
2025-05-22 13:19:00,outside,outside,outside
2025-05-22 13:20:00,outside,outside,outside
2025-05-22 13:21:00,outside,outside,outside
2025-05-22 13:22:00,outside,outside,outside
2025-05-22 13:24:00,outside,outside,outside
2025-05-22 13:25:00,outside,outside,outside
2025-05-22 13:26:00,outside,outside,outside
2025-05-22 13:27:00,outside,outside,outside
2025-05-22 13:28:00,outside,outside,outside
2025-05-22 13:29:00,outside,outside,outside
2025-05-22 13:31:00,outside,outside,outside
2025-05-22 13:32:00,outside,outside,outside
2025-05-22 13:33:00,outside,outside,outside
2025-05-22 13:34:00,outside,outside,outside
2025-05-22 13:35:00,outside,outside,outside
2025-05-22 13:36:00,outside,outside,outside
2025-05-22 13:38:00,outside,outside,outside
2025-05-22 13:39:00,outside,outside,outside
2025-05-22 13:40:00,outside,outside,outside
2025-05-22 13:41:00,outside,outside,outside
2025-05-22 13:42:00,outside,outside,outside
2025-05-22 13:44:00,outside,outside,outside
2025-05-22 13:45:00,outside,outside,outside
2025-05-22 13:46:00,outside,outside,outside
2025-05-22 13:47:00,outside,outside,outside
2025-05-22 13:48:00,outside,outside,outside
2025-05-22 13:49:00,outside,outside,outside
2025-05-22 13:51:00,outside,outside,outside
2025-05-22 13:52:00,outside,outside,outside
2025-05-22 13:53:00,outside,outside,outside
2025-05-22 13:54:00,outside,outside,outside
2025-05-22 13:55:00,outside,outside,outside
2025-05-22 13:56:00,outside,outside,outside
2025-05-22 13:58:00,outside,outside,outside
2025-05-22 13:59:00,outside,outside,outside
2025-05-22 14:00:00,outside,outside,outside
2025-05-22 14:01:00,outside,outside,outside
2025-05-22 14:02:00,outside,outside,outside
2025-05-22 14:03:00,outside,outside,outside
2025-05-22 14:05:00,outside,outside,outside
2025-05-22 14:06:00,outside,outside,outside
2025-05-22 14:07:00,outside,outside,outside
2025-05-22 14:08:00,outside,outside,outside
2025-05-22 14:09:00,outside,outside,outside
2025-05-22 14:10:00,outside,outside,outside
2025-05-22 14:12:00,outside,outside,outside
2025-05-22 14:13:00,outside,outside,outside
2025-05-22 14:14:00,outside,outside,outside
2025-05-22 14:15:00,outside,outside,outside
2025-05-22 14:16:00,outside,outside,outside
2025-05-22 14:17:00,outside,outside,outside
2025-05-22 14:19:00,outside,outside,outside
2025-05-22 14:20:00,outside,outside,outside
2025-05-22 14:21:00,outside,outside,outside
2025-05-22 14:22:00,outside,outside,outside
2025-05-22 14:23:00,outside,outside,outside
2025-05-22 14:25:00,outside,outside,outside
2025-05-22 14:26:00,outside,outside,outside
2025-05-22 14:27:00,outside,outside,outside
2025-05-22 14:28:00,outside,outside,outside
2025-05-22 14:29:00,outside,outside,outside
2025-05-22 14:30:00,outside,outside,outside
2025-05-22 14:32:00,outside,outside,outside
2025-05-22 14:33:00,outside,outside,outside
2025-05-22 14:34:00,outside,outside,outside
2025-05-22 14:35:00,outside,outside,outside
2025-05-22 14:36:00,outside,outside,outside
2025-05-22 14:37:00,outside,outside,outside
2025-05-22 14:39:00,outside,outside,outside
2025-05-22 14:40:00,outside,outside,outside
2025-05-22 14:41:00,outside,outside,outside
2025-05-22 14:42:00,outside,outside,outside
2025-05-22 14:43:00,outside,outside,outside
2025-05-22 14:44:00,outside,outside,outside
2025-05-22 14:46:00,outside,outside,outside
2025-05-22 14:47:00,outside,outside,outside
2025-05-22 14:48:00,outside,outside,outside
2025-05-22 14:49:00,outside,outside,outside
2025-05-22 14:50:00,outside,outside,outside
2025-05-22 14:51:00,outside,outside,outside
2025-05-22 14:53:00,outside,outside,arrival
2025-05-22 14:54:00,arrival,arrival,outside
2025-05-22 14:55:00,stay,stay,outside
2025-05-22 14:56:00,stay,stay,stay
2025-05-22 14:57:00,stay,stay,outside
2025-05-22 14:59:00,stay,stay,stay
2025-05-22 15:00:00,stay,stay,stay
2025-05-22 15:01:00,stay,stay,stay
2025-05-22 15:02:00,stay,stay,stay
2025-05-22 15:03:00,stay,leave,stay
2025-05-22 15:05:00,stay,stay,stay
2025-05-22 15:06:00,stay,stay,stay
2025-05-22 15:07:00,stay,stay,stay
2025-05-22 15:08:00,stay,stay,stay
2025-05-22 15:09:00,stay,stay,stay
2025-05-22 15:10:00,stay,stay,stay
2025-05-22 15:12:00,stay,stay,stay
2025-05-22 15:13:00,stay,stay,stay
2025-05-22 15:14:00,stay,stay,stay
2025-05-22 15:15:00,stay,stay,stay
2025-05-22 15:16:00,stay,stay,stay
2025-05-22 15:17:00,stay,stay,stay
2025-05-22 15:19:00,stay,stay,stay
2025-05-22 15:20:00,stay,stay,stay
2025-05-22 15:21:00,stay,stay,stay
2025-05-22 15:22:00,stay,stay,stay
2025-05-22 15:23:00,stay,stay,stay
2025-05-22 15:24:00,stay,stay,stay
2025-05-22 15:26:00,stay,stay,stay
2025-05-22 15:27:00,stay,stay,stay
2025-05-22 15:28:00,stay,stay,stay
2025-05-22 15:29:00,stay,stay,stay
2025-05-22 15:30:00,stay,stay,stay
2025-05-22 15:31:00,stay,stay,stay
2025-05-22 15:33:00,stay,stay,stay
2025-05-22 15:34:00,stay,stay,stay
2025-05-22 15:35:00,stay,stay,stay
2025-05-22 15:36:00,stay,stay,stay
2025-05-22 15:37:00,stay,stay,stay
2025-05-22 15:38:00,stay,stay,stay
2025-05-22 15:40:00,stay,stay,stay
2025-05-22 15:41:00,stay,stay,stay
2025-05-22 15:42:00,stay,stay,stay
2025-05-22 15:43:00,stay,stay,stay
2025-05-22 15:44:00,stay,stay,stay
2025-05-22 15:46:00,stay,stay,stay
2025-05-22 15:47:00,stay,stay,stay
2025-05-22 15:48:00,stay,stay,stay
2025-05-22 15:49:00,stay,stay,stay
2025-05-22 15:50:00,stay,stay,stay
2025-05-22 15:51:00,stay,stay,stay
2025-05-22 15:53:00,stay,stay,stay
2025-05-22 15:54:00,stay,stay,stay
2025-05-22 15:55:00,stay,stay,stay
2025-05-22 15:56:00,stay,stay,stay
2025-05-22 15:57:00,stay,stay,stay
2025-05-22 15:58:00,stay,stay,stay
2025-05-22 16:00:00,stay,stay,stay
2025-05-22 16:01:00,stay,stay,stay
2025-05-22 16:02:00,stay,stay,stay
2025-05-22 16:03:00,stay,stay,stay
2025-05-22 16:04:00,stay,stay,stay
2025-05-22 16:05:00,stay,stay,stay
2025-05-22 16:07:00,stay,stay,stay
2025-05-22 16:08:00,stay,stay,stay
2025-05-22 16:09:00,stay,stay,stay
2025-05-22 16:10:00,stay,stay,stay
2025-05-22 16:11:00,stay,stay,stay
2025-05-22 16:12:00,stay,stay,stay
2025-05-22 16:14:00,stay,stay,stay
2025-05-22 16:15:00,stay,stay,stay
2025-05-22 16:16:00,stay,stay,stay
2025-05-22 16:17:00,stay,stay,stay
2025-05-22 16:18:00,stay,stay,outside
2025-05-22 16:19:00,stay,stay,stay
2025-05-22 16:21:00,stay,stay,stay
2025-05-22 16:22:00,stay,stay,stay
2025-05-22 16:23:00,stay,stay,stay
2025-05-22 16:24:00,stay,stay,outside
2025-05-22 16:25:00,stay,stay,stay
2025-05-22 16:27:00,stay,stay,stay
2025-05-22 16:28:00,stay,stay,stay
2025-05-22 16:29:00,stay,stay,stay
2025-05-22 16:30:00,stay,stay,stay
2025-05-22 16:31:00,stay,stay,outside
2025-05-22 16:32:00,stay,stay,stay
2025-05-22 16:34:00,stay,stay,stay
2025-05-22 16:35:00,stay,stay,stay
2025-05-22 16:36:00,stay,stay,stay
2025-05-22 16:37:00,stay,stay,stay
2025-05-22 16:38:00,stay,stay,stay
2025-05-22 16:39:00,stay,stay,stay
2025-05-22 16:41:00,stay,stay,stay
2025-05-22 16:42:00,stay,stay,stay
2025-05-22 16:43:00,stay,stay,stay
2025-05-22 16:44:00,stay,stay,stay
2025-05-22 16:45:00,stay,stay,stay
2025-05-22 16:46:00,stay,stay,stay
2025-05-22 16:48:00,stay,stay,stay
2025-05-22 16:49:00,stay,stay,stay
2025-05-22 16:50:00,stay,stay,stay
2025-05-22 16:51:00,stay,stay,stay
2025-05-22 16:52:00,stay,stay,stay
2025-05-22 16:53:00,stay,stay,stay
2025-05-22 16:55:00,stay,stay,stay
2025-05-22 16:56:00,stay,stay,stay
2025-05-22 16:57:00,stay,stay,stay
2025-05-22 16:58:00,stay,stay,stay
2025-05-22 16:59:00,stay,stay,stay
2025-05-22 17:00:00,stay,stay,stay
2025-05-22 17:02:00,stay,stay,stay
2025-05-22 17:03:00,stay,stay,stay
2025-05-22 17:04:00,stay,stay,stay
2025-05-22 17:05:00,stay,stay,stay
2025-05-22 17:06:00,stay,stay,stay
2025-05-22 17:08:00,stay,stay,stay
2025-05-22 17:09:00,stay,stay,stay
2025-05-22 17:10:00,stay,stay,stay
2025-05-22 17:11:00,stay,stay,stay
2025-05-22 17:12:00,stay,stay,outside
2025-05-22 17:13:00,stay,stay,stay
2025-05-22 17:15:00,stay,stay,stay
2025-05-22 17:16:00,stay,stay,stay
2025-05-22 17:17:00,stay,stay,stay
2025-05-22 17:18:00,stay,stay,stay
2025-05-22 17:19:00,stay,stay,outside
2025-05-22 17:20:00,stay,stay,stay
2025-05-22 17:22:00,stay,stay,stay
2025-05-22 17:23:00,stay,stay,stay
2025-05-22 17:24:00,stay,stay,stay
2025-05-22 17:25:00,stay,stay,stay
2025-05-22 17:26:00,stay,stay,outside
2025-05-22 17:27:00,stay,stay,stay
2025-05-22 17:29:00,stay,stay,stay
2025-05-22 17:30:00,stay,stay,stay
2025-05-22 17:31:00,stay,stay,stay
2025-05-22 17:32:00,stay,stay,stay
2025-05-22 17:33:00,stay,stay,outside
2025-05-22 17:34:00,stay,stay,stay
2025-05-22 17:36:00,stay,stay,stay
2025-05-22 17:37:00,stay,stay,stay
2025-05-22 17:38:00,stay,stay,stay
2025-05-22 17:39:00,stay,stay,stay
2025-05-22 17:40:00,stay,stay,stay
2025-05-22 17:41:00,stay,stay,stay
2025-05-22 17:43:00,stay,stay,stay
2025-05-22 17:44:00,stay,stay,stay
2025-05-22 17:45:00,stay,stay,stay
2025-05-22 17:46:00,stay,stay,stay
2025-05-22 17:47:00,stay,stay,stay
2025-05-22 17:49:00,stay,stay,stay
2025-05-22 17:50:00,stay,stay,stay
2025-05-22 17:51:00,stay,stay,stay
2025-05-22 17:52:00,stay,stay,stay
2025-05-22 17:53:00,stay,stay,stay
2025-05-22 17:54:00,stay,stay,stay
2025-05-22 17:56:00,stay,stay,stay
2025-05-22 17:57:00,stay,stay,stay
2025-05-22 17:58:00,stay,stay,stay
2025-05-22 17:59:00,stay,stay,stay
2025-05-22 18:00:00,stay,stay,stay
2025-05-22 18:01:00,stay,stay,stay
2025-05-22 18:03:00,stay,stay,stay
2025-05-22 18:04:00,stay,stay,stay
2025-05-22 18:05:00,stay,stay,stay
2025-05-22 18:06:00,stay,stay,stay
2025-05-22 18:07:00,stay,stay,stay
2025-05-22 18:08:00,stay,stay,stay
2025-05-22 18:10:00,stay,stay,stay
2025-05-22 18:11:00,stay,stay,stay
2025-05-22 18:12:00,stay,stay,stay
2025-05-22 18:13:00,stay,stay,stay
2025-05-22 18:14:00,stay,stay,stay
2025-05-22 18:15:00,stay,stay,stay
2025-05-22 18:17:00,stay,stay,stay
2025-05-22 18:18:00,stay,stay,stay
2025-05-22 18:19:00,stay,stay,stay
2025-05-22 18:20:00,stay,stay,stay
2025-05-22 18:21:00,stay,stay,stay
2025-05-22 18:22:00,stay,stay,stay
2025-05-22 18:24:00,stay,stay,stay
2025-05-22 18:25:00,stay,stay,stay
2025-05-22 18:26:00,stay,stay,stay
2025-05-22 18:27:00,stay,stay,stay
2025-05-22 18:28:00,stay,stay,stay
2025-05-22 18:30:00,stay,stay,stay
2025-05-22 18:31:00,stay,stay,stay
2025-05-22 18:32:00,stay,stay,stay
2025-05-22 18:33:00,stay,stay,stay
2025-05-22 18:34:00,stay,stay,stay
2025-05-22 18:35:00,stay,stay,stay
2025-05-22 18:37:00,stay,stay,stay
2025-05-22 18:38:00,stay,stay,stay
2025-05-22 18:39:00,stay,stay,stay
2025-05-22 18:40:00,stay,stay,stay
2025-05-22 18:41:00,stay,stay,outside
2025-05-22 18:42:00,stay,stay,stay
2025-05-22 18:44:00,stay,stay,stay
2025-05-22 18:45:00,stay,stay,stay
2025-05-22 18:46:00,stay,stay,stay
