Time,Energy_Consumption(Wh)
2025-05-29 10:27:36,971832.0
2025-05-29 10:57:54,971875.0
2025-05-29 11:28:11,971886.0
2025-05-29 11:58:29,971897.0
2025-05-29 12:28:46,971908.0
2025-05-29 12:59:04,971919.0
2025-05-29 13:29:21,971930.0
2025-05-29 13:59:39,971959.0
2025-05-29 14:29:56,972028.0
2025-05-29 15:00:14,972097.0
2025-05-29 15:30:31,972167.0
2025-05-29 16:00:48,972230.0
2025-05-29 16:31:06,972305.0
2025-05-29 17:01:23,972370.0
2025-05-29 17:31:40,972432.0
2025-05-29 18:01:58,972519.0
2025-05-29 18:32:15,972578.0
2025-05-29 19:02:33,972642.0
2025-05-29 19:32:50,972717.0
2025-05-29 20:03:08,972793.0
2025-05-29 20:33:25,972850.0
2025-05-29 21:03:42,972919.0
2025-05-29 21:34:00,972974.0
2025-05-29 22:04:18,973054.0
2025-05-29 22:34:35,973108.0
2025-05-29 23:04:53,973162.0
2025-05-29 23:35:10,973188.0
2025-05-30 00:05:27,973188.0
2025-05-30 00:35:45,973188.0
2025-05-30 01:06:03,973188.0
2025-05-30 01:36:20,973188.0
2025-05-30 02:06:37,973188.0
2025-05-30 02:36:55,973188.0
2025-05-30 03:07:13,973188.0
2025-05-30 03:37:31,973188.0
2025-05-30 04:07:49,973188.0
2025-05-30 04:38:06,973188.0
2025-05-30 05:08:23,973188.0
2025-05-30 05:38:41,973188.0
2025-05-30 06:08:58,973188.0
2025-05-30 06:39:16,973188.0
2025-05-30 07:09:33,973188.0
2025-05-30 07:39:51,973188.0
2025-05-30 08:10:08,973188.0
2025-05-30 08:40:26,973188.0
2025-05-30 09:00:38,973365.0
2025-05-30 09:30:56,973480.0
2025-05-30 10:01:14,973553.0
2025-05-30 10:31:31,973613.0
2025-05-30 11:01:48,973688.0
2025-05-30 11:32:06,973752.0
2025-05-30 12:02:24,973814.0
2025-05-30 12:32:41,973894.0
2025-05-30 13:02:59,973958.0
2025-05-30 13:33:17,974049.0
2025-05-30 14:03:34,974115.0
2025-05-30 14:33:51,974202.0
2025-05-30 15:04:09,974282.0
2025-05-30 15:34:26,974344.0
2025-05-30 16:04:44,974414.0
2025-05-30 16:35:01,974500.0
2025-05-30 17:05:19,974574.0
2025-05-30 17:35:36,974683.0
2025-05-30 18:05:55,974772.0
2025-05-30 18:36:12,974884.0
2025-05-30 19:06:30,974969.0
2025-05-30 19:26:42,975125.0
2025-05-30 19:46:53,975281.0
2025-05-30 20:17:11,975393.0
2025-05-30 20:47:29,975481.0
2025-05-30 21:07:40,975637.0
2025-05-30 21:17:46,975742.0
2025-05-30 21:27:52,975846.0
2025-05-30 21:48:03,975998.0
2025-05-30 22:08:15,976099.0
2025-05-30 22:28:27,976219.0
2025-05-30 22:38:32,976344.0
2025-05-30 23:08:50,976435.0
2025-05-30 23:39:08,976435.0
